X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
2054,Blocks,1.5,1,3,2,2,2,1.414214,2
2055,Blocks,1,1,1,1,1,0,0,2
2056,Blocks,-1,-1,-1,-1,-1,0,0,2
2057,Blocks,1,1,1,1,1,0,0,2
2058,Blocks,0,0,0,0,0,0,0,2
2059,Blocks,0,0,0,0,0,0,0,2
2060,Blocks,0,0,0,0,0,0,0,2
2061,Blocks,0,0,0,0,0,0,0,4
2062,Blocks,0,0,0,0,0,0,0,2
2063,Blocks,2,2,2,2,2,0,0,2
2064,Blocks,0.5,0,2,1,1,2,1.414214,2
2065,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
2066,Blocks,0.5,0,2,1,1,2,1.414214,2
2067,Blocks,-1,-1,-1,-1,-1,0,0,2
2068,Blocks,1,1,1,1,1,0,0,2
2069,Blocks,1,1,1,1,1,0,0,2
2070,Blocks,1,1,1,1,1,0,0,2
2071,Blocks,0.5,0,2,1,1,2,1.414214,2
2072,Blocks,2,2,2,2,2,0,0,2
2073,Blocks,0,0,0,0,0,0,0,2
2074,Blocks,2,2,2,2,2,0,0,2
2075,Blocks,10,10,10,10,10,0,0,2
2076,Blocks,0,0,0,0,0,0,0,4
2077,Blocks,1,1,1,1,1,0,0,2
2078,Blocks,3,3,3,3,3,0,0,2
2079,Blocks,0,0,0,0,0,0,0,2
2080,Blocks,2,2,2,2,2,0,0,2
2081,Blocks,2,2,2,2,2,0,0,3
2082,Blocks,0,0,0,0,0,0,0,3
2083,Blocks,0,0,0,0,0,0,0,3
2084,Blocks,1,1,1,1,1,0,0,2
2085,Blocks,4,4,4,4,4,0,0,2
2086,Blocks,1,1,1,1,1,0,0,2
2087,Blocks,-1,-1,0,-0.6666667,-1,0.3333333,0.5773503,3
2088,Blocks,0,0,0,0,0,0,0,2
2089,Blocks,0,0,0,0,0,0,0,2
2090,Blocks,1,1,1,1,1,0,0,2
2091,Blocks,1,1,1,1,1,0,0,2
2092,Blocks,1,1,1,1,1,0,0,2
2093,Blocks,0,0,0,0,0,0,0,9
2094,Blocks,2,2,2,2,2,0,0,2
2095,Blocks,1,1,1,1,1,0,0,2
2096,Blocks,0,0,0,0,0,0,0,2
2097,Blocks,0,0,0,0,0,0,0,2
2098,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2099,Blocks,1,1,1,1,1,0,0,2
2100,Blocks,0,0,0,0,0,0,0,2
2101,Blocks,-2.25,-3,0,-1.5,-1.5,4.5,2.12132,2
2102,Blocks,0.5,0,2,1,1,2,1.414214,2
2103,Blocks,2,2,2,2,2,0,0,2
2104,Blocks,0,0,0,0,0,0,0,3
2105,Blocks,-2,-2,-2,-2,-2,0,0,2
2106,Blocks,0,0,0,0,0,0,0,3
2107,Blocks,2,2,2,2,2,0,0,2
2108,Blocks,-1.25,-2,1,-0.5,-0.5,4.5,2.12132,2
2109,Blocks,0,0,0,0,0,0,0,3
2110,Blocks,0,0,0,0,0,0,0,2
2111,Blocks,-0.75,-1,0,-0.5,-0.5,0.5,0.7071068,2
2112,Blocks,1.25,1,2,1.5,1.5,0.5,0.7071068,2
2113,Blocks,0,0,0,0,0,0,0,2
2114,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2115,Blocks,1,1,1,1,1,0,0,2
2116,Blocks,2,2,2,2,2,0,0,2
2117,Blocks,1,1,1,1,1,0,0,2
2118,Blocks,2,2,2,2,2,0,0,2
2119,Blocks,0.5,0,2,1,1,2,1.414214,2
2120,Blocks,1,1,1,1,1,0,0,2
2121,Blocks,1,1,1,1,1,0,0,2
2122,Blocks,0,0,0,0,0,0,0,2
2123,Blocks,1,1,1,1,1,0,0,2
2124,Blocks,0,0,0,0,0,0,0,2
2125,Blocks,0,0,0,0,0,0,0,2
2126,Blocks,-0.25,-1,2,0.5,0.5,4.5,2.12132,2
2127,Blocks,1,1,1,1,1,0,0,2
2128,Blocks,0,0,0,0,0,0,0,2
2129,Blocks,0,0,0,0,0,0,0,2
2130,Blocks,0,0,0,0,0,0,0,2
2131,Blocks,0,0,0,0,0,0,0,2
2132,Blocks,0,0,0,0,0,0,0,2
2133,Blocks,1,1,1,1,1,0,0,2
2134,Blocks,1.75,1,4,2.5,2.5,4.5,2.12132,2
2135,Blocks,0,0,0,0,0,0,0,2
2136,Blocks,0,0,0,0,0,0,0,2
2137,Blocks,0,0,0,0,0,0,0,2
2138,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2139,Blocks,0,0,1,0.3333333,0,0.3333333,0.5773503,3
2140,Blocks,1,1,1,1,1,0,0,2
2141,Blocks,0,0,0,0,0,0,0,2
2142,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2143,Blocks,0,0,0,0,0,0,0,2
2144,Blocks,0,0,0,0,0,0,0,2
2145,Blocks,0,0,0,0,0,0,0,4
2146,Blocks,-2,-2,-2,-2,-2,0,0,2
2147,Blocks,0.5,0,2,1,1,2,1.414214,2
2148,Blocks,0,0,0,0,0,0,0,2
2149,Blocks,-2,-2,-2,-2,-2,0,0,2
2150,Blocks,1,1,1,1,1,0,0,2
2151,Blocks,0,0,0,0,0,0,0,2
2152,Blocks,0,0,0,0,0,0,0,2
2153,Blocks,0,0,0,0,0,0,0,2
2154,Blocks,0,0,0,0,0,0,0,2
2155,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2156,Blocks,1.5,1,3,2,2,2,1.414214,2
2157,Blocks,0,0,0,0,0,0,0,2
2158,Blocks,0,0,0,0,0,0,0,3
2159,Blocks,0,0,0,0,0,0,0,2
2160,Blocks,0,0,0,0,0,0,0,2
2161,Blocks,0,0,0,0,0,0,0,2
2162,Blocks,0,0,0,0,0,0,0,2
2163,Blocks,2,2,2,2,2,0,0,2
2164,Blocks,1,1,1,1,1,0,0,2
2165,Blocks,0.5,0,2,1,1,2,1.414214,2
2166,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2167,Blocks,-5,-5,-5,-5,-5,0,0,2
2168,Blocks,0,0,0,0,0,0,0,2
2169,Blocks,0.25,0,1,0.5,0.5,0.5,0.7071068,2
2170,Blocks,0,0,0,0,0,0,0,2
2171,Blocks,0,0,0,0,0,0,0,2
2172,Blocks,1,1,1,1,1,0,0,2
2173,Blocks,0,0,0,0,0,0,0,2
2174,Blocks,0,0,0,0,0,0,0,2
2175,Blocks,0,0,0,0,0,0,0,3
2176,Blocks,-2,-2,-2,-2,-2,0,0,8
2177,Blocks,-2,-2,-2,-2,-2,0,0,2
2178,Blocks,-2,-2,-2,-2,-2,0,0,2
2179,Blocks,-2,-2,-2,-2,-2,0,0,2
2180,Blocks,-2,-2,-2,-2,-2,0,0,2
2181,Blocks,-2,-2,-2,-2,-2,0,0,2
2182,Blocks,-2,-2,-2,-2,-2,0,0,2
2183,Blocks,-2,-2,-2,-2,-2,0,0,2
2184,Blocks,-2,-2,-2,-2,-2,0,0,2
2185,Blocks,0,0,0,0,0,0,0,2
